0.0336908 0.0341259 -0.0203507 0.00686596 0.037576 -0.0444425 -0.0259058 -0.0382673 0.00207433 -0.00407823 -0.0164828 0.0129614 0.038313 0.0354022 -0.047693 -0.00434985 0.0209414 0.0447458 -0.0303294 -0.00485178 -0.0216429 0.0225703 -0.00818737 0.035831 0.0343238 0.0145241 -0.0355306 0.0336122 -0.0244504 -0.0266606 0.00727133 -0.0387611 -0.0405363 0.0349222 0.0161064 0.0450413 0.0384812 0.0382021 -0.0412275 -0.00744598 -0.0138777 -0.00970884 -0.0424861 -0.0235662 -0.0223082 -0.0421776 0.0200855 0.0466347 -0.0454334 0.0377576 -0.0062186 -0.0190747 0.0123264 0.0335956 -0.0312453 -0.00135133 0.000118129 -0.0187743 -0.0157406 0.0236693 0.00256663 0.0395322 0.0329097 0.0100319 0.0264529 0.00101456 0.00707166 0.0169326 -0.00878488 0.0138457 -0.0385149 0.025339 -0.0438647 -0.0329995 -0.0462287 -0.0181714 -0.0271756 0.0218583 -0.0195382 -0.0246074 0.0116144 0.0222447 0.00431934 -0.0240608 0.00783873 0.0210756 0.0225894 -0.0400447 -0.0457002 -0.0411528 0.0316261 0.00486792 0.046381 0.0165343 -0.0331017 0.0248324 -0.0304527 0.0219715 -0.00623658 0.00876399 -0.0121844 0.00325003 -0.0138985 -0.00804755 0.018252 -0.0121257 0.0217826 0.039078 -0.038269 -0.0457572 -0.033531 0.0213469 0.0244891 0.0187899 0.0452876 -0.0156737 -0.00813607 0.0198755 -0.00771688 -0.00583478 0.0267243 -0.0240923 0.0470347 0.0251038 0.0404436 -0.0340686 0.0019346 -0.0380106 0.0359045 0.0436996 0.0187549 -0.0242814 -0.00105195 -0.0431452 0.0156726 -0.0308015 -0.0072694 -0.0105464 -0.039725 0.00246313 -0.00830203 -0.0252545 -0.0241915 -0.0318145 0.0415369 -0.0269054 0.000513308 -0.0146007 0.0409717 0.040798 0.027566 0.0196944 -0.0312958 0.0265992 -0.00320336 -0.0388538 0.0405322 0.0467328 -0.0288629 0.0284351 0.0424308 0.0378935 -0.0438478 -0.00662269 0.0427499 0.0198263 0.0105774 -0.0125211 -0.0387217 0.0188539 0.0379436 0.000977848 0.0416009 -0.0342494 0.0171649 0.0351363 -0.0131533 -0.0303233 -0.027466 -0.0201832 -0.0375269 -0.0479014 0.0475128 -0.0208212 0.0266993 -0.0036921 -0.0116735 0.0192299 -0.00496086 0.00746514 -0.000336509 -0.0105316 -0.00264289 0.00381719 0.0308472 -0.00789457 -0.0243581 -0.0065769 0.0275859 -0.0150782 
-0.0357245 0.0175279 0.0339012 -0.0421251 0.03128 0.00306454 0.0410127 -0.0298748 0.0207427 -0.0344548 -0.00205641 0.0312174 -0.0343547 -0.00254515 -0.0376054 0.0403461 0.0417643 -0.00127733 0.0115745 -0.0111981 -0.0418137 -0.0367636 0.0262718 0.00354492 0.0150551 0.00911753 0.0436519 0.0386986 -0.0454609 0.0232362 -0.0243811 -0.0331839 -0.00723736 -0.0384815 -0.0273075 -0.0239589 0.0125846 -0.0342964 -0.00583212 -0.0146742 -0.0207496 0.040113 -0.0314584 -0.00710278 -0.0104337 -0.0210622 -0.0147582 -0.0166709 0.025662 0.0448178 0.0201325 0.0318498 -0.0399473 -0.00159722 -0.0126068 0.0231094 -0.0404812 -0.0169565 0.0138064 -0.0379406 -0.0417218 0.0374268 -0.023123 -0.000957604 0.0469469 -0.00242897 0.0230851 0.0115299 0.0112762 -0.0307486 0.0448572 0.0385281 -0.0386371 -0.0346027 -0.0165762 -0.00106926 -0.00766336 0.0166671 0.0302614 -0.0300029 0.0134834 0.00239231 -0.0461547 0.0215376 -0.0472064 -0.01076 -0.00335455 -0.0396861 0.0202851 -0.0375496 -0.0296252 0.0265649 0.0478787 -0.00474666 -0.0223943 0.0468241 0.0408259 -0.0473108 0.0103525 0.00410057 -0.0300578 0.00720816 -0.00537283 -0.0206934 0.020607 0.0260525 0.0262389 -0.0350579 -0.00528189 0.0084987 -0.0170593 -0.0398 -0.0371105 -0.0152124 0.0297391 -0.0363154 0.0220292 -0.021617 -0.028 -0.00568724 -0.0111651 -0.0096237 -0.0271239 -0.0112879 0.0336312 -0.00151666 -0.0124654 0.0264555 -0.000825882 0.0458886 -0.0174454 0.0171179 0.00509524 0.0251833 0.044426 -0.0222993 0.00323426 0.0226633 -0.00935562 0.0459539 -0.0168395 0.0215866 -0.0418477 -0.00594848 -0.0416273 0.035893 0.00573763 0.0284035 -0.0337255 0.0257391 -0.0252853 0.0031109 -0.0318861 -0.0044077 0.0398245 -0.0462565 0.0420772 -0.0206424 0.0282006 -0.00675024 -0.0227553 -0.0372464 -0.0376339 0.0303415 0.0359384 -0.0412095 -0.0399594 -0.00882884 0.0294554 -0.00131344 -0.0108765 -0.0353856 -0.0277283 -0.00472261 0.00666745 -0.0213541 -0.0168312 -0.0355965 -0.0409521 -0.00255519 0.0381442 -0.0182359 -0.0474458 -0.0417434 0.0253579 0.0403802 -0.0399984 0.0194336 -0.0282637 0.0362038 -0.0353182 -0.00301747 0.0469589 -0.0249506 -0.0206775 0.0348959 -0.0181585 -0.0126354 -0.0219345 -0.0367047 
0.0340527 0.0151905 -0.0240887 -0.0416771 -0.0375336 0.0305802 -0.0150297 -0.00636327 0.0429853 -0.00798025 0.0390831 0.033128 0.0217854 0.0396388 0.0393861 -0.000858247 0.0320175 0.0473893 -0.0294262 -0.0442477 0.0355916 -0.0167429 0.000736326 0.034549 0.006308 0.0280603 0.0214433 0.036151 -0.0325766 0.0475103 0.0474479 -0.0465254 0.0146993 -0.0246424 -0.040201 0.0251672 -0.0420637 -0.00722909 -0.0291976 -0.0470799 0.0327922 -0.0381161 0.0340496 0.00657602 -0.0464788 0.0254342 -0.0422838 0.0335402 0.024822 -0.0237085 0.037294 0.012412 0.00755017 -0.00997123 -0.00104061 -0.0341434 -0.0299124 -0.0275989 -0.0459939 -0.0144875 -0.0280901 -0.0465476 -0.0130113 0.0346107 -0.0231885 -0.00521076 0.0117763 -0.0172507 0.0355617 0.0305802 -0.016329 0.0203523 0.0404657 -0.030281 -0.0210732 0.0419884 0.0431548 -0.0153554 0.027527 0.0199752 0.00893769 0.0168195 -0.0156144 -0.0315137 -0.0411533 0.0313465 -0.0176555 -0.0230642 -0.0442539 -0.0156479 0.0104499 -0.0243425 -0.0141939 0.0454401 -0.0377333 0.0106191 -0.00777222 0.0220445 0.04137 -0.0202121 0.00462322 -0.0229606 -0.0478613 -0.00291263 -0.00524001 -0.0209329 -0.00892578 -0.0100868 0.0117132 -0.0294003 -0.0381132 -0.0273506 0.0354208 -0.00572602 -0.0108627 0.042269 -0.022381 0.0194833 -0.0287967 -0.0186334 -0.0441662 0.0296547 0.0050257 -0.0103586 0.0270932 0.0152939 -0.047741 -0.0286805 -0.0106631 0.0416306 -0.000891052 0.0419616 -0.0293315 -0.000750788 -0.00895252 0.01343 0.0263178 0.0301232 -0.0446583 -0.00997045 -0.0472786 -0.03477 0.0106805 0.0361437 0.00750556 0.0478193 0.0304112 0.0331261 0.019301 -0.0463871 -0.0335088 0.0231364 0.0312692 0.0195184 -0.0352237 0.0103609 -0.0131892 -0.0349631 0.0296819 0.0241492 -0.0413341 -0.0192107 0.0181093 -0.0226641 0.0280401 -0.0388448 0.0387674 0.00635637 0.03928 0.0421106 0.0443875 0.040003 -0.0406609 0.0070664 0.0281452 0.0148462 0.00688413 0.0105548 -2.92212e-05 -0.0218164 0.0121693 0.0144635 -0.0466816 -0.00456307 -0.0140196 -0.0339037 -0.0422037 0.0207926 -0.0208653 0.0354797 -0.0030597 -0.0141979 -0.0317325 -0.0329519 0.0111396 0.0443091 -0.0237952 0.00190547 0.00266391 -0.0325167 
-0.00398542 -0.000950173 -0.0405153 0.00335526 -0.0418853 0.0356314 -0.0298 0.0130004 -0.00181529 0.0181723 0.0391855 -0.0376475 -0.0153658 0.0405055 0.00579092 0.0186161 -0.0413998 0.0115887 -0.00859277 -0.0142636 -0.000933088 0.0363491 0.0195401 0.0153359 -0.0446044 -0.0173219 0.0116435 -0.020398 0.0325851 -0.0336942 -0.00491319 -0.0194019 0.0133572 0.00257309 0.0319549 0.0194734 -0.00979701 -0.0458466 -0.0155277 0.0363892 0.0203272 -0.0243438 0.0467432 -0.0430401 -0.0318399 0.00453262 0.0235775 -0.0252381 -0.0318802 -0.0330168 0.00849979 0.0151883 -0.0446692 -0.0199617 -0.0174773 -0.0412721 0.010718 0.0421677 -0.0136686 -0.00469848 -0.039528 0.0294197 0.0239012 0.0218307 -0.0160087 0.00785461 -0.00669736 0.0221958 0.0100095 0.0257764 0.0105835 -0.0176648 -0.0465689 0.00932522 -0.0127034 -0.0304073 -0.0341437 -0.0371274 -0.00764387 -0.0180224 -0.0221426 -0.0471456 0.0451674 -0.0188103 -0.0191058 -0.0203114 -0.0120808 0.0396137 -0.0261453 0.0222521 -0.0130863 -0.0176718 0.00367031 -0.0371866 -0.0438426 0.0356631 0.0186695 -0.0025384 0.00985744 -0.0193225 -0.0247635 -0.0275606 0.0110142 -0.0233309 0.0297662 0.0463124 -0.0057366 0.043624 -0.0388165 0.0346211 -0.0223999 -0.0129576 0.035477 -0.025234 0.0162337 -0.0316303 0.00245615 -0.0438487 -0.0400181 0.0243124 0.0264049 -0.00510287 -0.0413609 -0.0179263 0.00571205 -0.0372019 -0.0302647 -0.02362 0.0082612 0.0275943 0.00505909 0.0314992 -0.0479678 -0.0319282 -0.0398332 0.0297999 -0.0336173 0.00243174 0.0254224 -0.0244323 -0.0109487 -0.044979 0.0106116 -0.0234733 -0.0222114 -0.0211562 -0.00710207 0.0282462 -0.0170034 0.000881348 0.0045571 -0.0385999 0.04378 0.0111977 -0.0085247 0.00149053 0.0219973 0.00921216 0.0258721 -0.017743 -0.0111951 -0.0170703 -0.0342453 -0.0111614 -0.000997007 -0.026077 -0.029363 0.0133872 0.0243563 0.0440609 0.0369564 -0.034594 0.0470835 -0.000433486 -0.0100657 -0.0231295 0.0264119 0.0308337 -0.0428848 -0.038593 -0.0162865 0.00967383 -0.0291914 -0.020508 -0.02713 0.0102854 0.0289841 0.0428689 -0.028504 0.00685463 -0.0228757 0.00830246 0.0377858 -0.00911944 0.0451426 -0.0112127 0.0128051 -0.0322219 -0.0458271 -0.0108401 
-0.0361625 0.0391309 0.00256741 -0.0370805 -0.00930414 0.0405032 -0.0122085 -0.0308938 0.0233354 -0.00709178 -0.0214853 -0.0409526 -0.0454195 -0.00267524 -0.0134591 -0.0245479 -0.0403914 -0.0324766 -0.0296806 -0.0208938 0.0223796 -0.00455467 0.0354102 0.0121639 0.0343274 0.0325513 -0.0470503 -0.00086901 -0.0476721 -0.0448759 0.0362924 -0.0358331 0.0422565 -0.00914174 -0.0249121 -0.0150491 -0.0166401 0.010881 0.00205859 -0.0413062 -0.0442124 0.0285748 -0.0342573 -0.0416303 -0.022102 0.0002851 -0.0181767 -0.0144918 0.0158101 0.00014431 0.0126158 -0.00981186 0.0435912 2.44565e-05 -0.0456495 0.029917 -0.0154258 -0.0446983 -0.0189535 -0.0150964 -0.0415726 -0.0306626 -0.00292796 -0.0473176 0.00819715 0.0201615 -0.0143652 0.0395586 -0.0169591 0.0356949 0.0462539 -0.0131699 0.0162682 -0.036005 -0.00679864 0.0421677 0.0122817 0.0230262 -0.0203256 -0.0199098 -0.024831 0.0402917 0.0182799 -0.0292414 -0.00768534 0.0206319 -0.0473259 0.0248904 0.0239351 -0.0182778 -0.0382076 0.030364 -0.000938933 0.006866 0.031048 -0.0407433 -0.020974 -0.0313188 0.0468168 0.0100685 -0.0436254 0.0450692 0.0449001 0.0206443 -0.0389373 -0.00990007 0.0148105 0.0213459 -0.0348754 0.0424864 -0.0465655 -0.0117049 0.0347766 0.0197159 0.00705531 -0.0209103 -0.00765371 0.00773099 -0.0440214 -0.0317201 0.0374547 -0.0342275 0.0466455 -0.0114858 0.0206401 0.0296919 -0.00422755 0.0476676 0.0463747 -0.00541227 0.00973451 -0.0452523 -0.00834461 0.00663308 0.0233936 0.000719611 0.0447346 -0.0097974 -0.025936 -0.0381424 -0.0153125 -0.0245 -0.00184568 -0.0285374 0.0432175 -0.0427919 -0.00144616 -0.0124378 0.0129406 0.00253396 0.00384368 0.00239379 0.016308 0.00248762 0.0389095 -0.0110534 -0.015822 -0.0133195 -0.0113874 -0.0174489 0.0292697 0.0463487 -0.0146996 -0.0270764 0.00498023 -0.0393075 0.0216447 0.00171325 -0.00110338 0.0437102 0.0115724 0.0315856 -0.0287913 -0.0382748 -0.0449533 -0.0335754 -0.0330652 0.00160204 0.00198843 0.027877 -0.0438655 -0.0421694 -0.0177308 0.020444 0.00831972 -0.0268228 -0.0386109 0.0404993 0.00785924 -0.00199672 -0.0249511 -0.0108726 -0.00364957 0.0083508 0.0100526 -0.0466709 0.0170448 -0.0163042 0.0030439 -0.0320601 
-0.0205956 -0.0333852 0.0475271 -0.00138532 -0.0236585 -0.0454278 0.0130409 -0.00872211 0.00417579 -0.0329722 -0.0288467 0.00831179 -0.0271401 0.00142412 -0.0192457 0.0291811 0.0226029 -0.00985507 0.0216789 -0.0175394 0.0361497 0.0447292 0.0195896 -0.0155014 0.00507851 -0.0183594 -0.0141707 -0.0258782 0.0133379 0.0368747 -0.00993675 0.0407439 -0.044512 -0.0104112 -0.00864297 -0.020169 -0.00783744 -0.0436036 0.0191105 0.0443399 -0.0285743 0.0382653 0.00465013 -0.00771295 -0.00831209 0.033406 -0.0265334 -0.0337107 -0.0244506 0.043147 -0.00324859 -0.0363024 0.0398747 -0.0316605 -0.00380227 -0.0030483 -0.0020184 0.0300286 0.019075 -0.036682 0.0189017 -0.0388632 -0.0439397 0.0223913 -0.00127291 -0.00458112 -0.0457793 0.0388912 -0.000183225 0.0213327 0.0352295 0.019244 0.0115965 -0.00812186 -0.0364705 -0.0447171 -0.0227174 -0.0150023 -0.0304263 0.00083347 -0.0198569 0.0143266 0.0125326 -0.0279837 0.0306676 -0.0392712 0.0169696 -0.0193523 0.0387589 -0.0119569 -0.00803278 0.00965905 -0.00281865 -0.00397092 -0.0159512 0.04391 0.0394495 -0.013729 0.0347996 -0.00873527 -0.0403978 0.0220276 -0.0374928 0.0192003 -0.0340958 -0.0259618 0.0224847 -0.00881165 0.00703735 0.04006 0.0400234 0.035182 0.00638507 0.00455439 -0.0408032 -0.0109488 0.0132847 0.0241679 0.0177004 0.004042 -0.0357905 -0.0383339 -0.0343005 0.00939234 0.00569673 -0.00225017 0.00530079 -0.00285532 0.0320224 -0.00790111 0.036411 0.0396262 -0.033875 0.0469196 0.010825 -0.0199692 -0.0270437 -0.0146918 0.0192207 0.0279951 -0.0226334 0.0112425 0.0151756 0.0317532 -0.0322047 0.022374 -0.0271972 0.0290816 -0.00145961 0.0385048 -0.014878 0.0107514 -0.0478306 -0.0011769 -0.0278578 0.00586766 0.0445745 0.0254445 -0.0449892 0.0285953 -0.0304581 0.0394233 0.02022 -0.0163316 0.0383414 -0.0169566 0.0117007 -0.0367039 0.0163531 -0.0170802 0.0392928 0.0417212 0.0421639 0.00646692 0.0254729 -0.0380423 -0.0191606 0.0462773 0.0390408 0.0273813 0.0367805 -0.0238387 -0.00986885 0.0369515 0.0229859 0.0102749 -0.0051824 0.0195588 -0.0122822 -0.00217006 0.000152647 0.00526125 -0.0107483 -0.0276289 0.0369312 -0.0204084 0.00341606 0.000630345 -0.00911076 -0.0282324 
0.0315517 -0.0178195 -0.0345127 0.025714 0.036649 0.0389617 0.0356732 -0.0305132 0.0372375 0.0267125 0.0448697 0.0260165 -0.0451278 -0.0130007 0.0149664 0.0258597 0.0452757 -0.0382175 -0.00258302 -0.015008 0.00761393 0.0455712 0.0382548 0.0448672 -0.0300593 0.0271844 -0.0235428 0.0213583 -0.0201868 0.015348 0.0411275 -0.0366366 0.04553 -0.0413867 0.037079 0.0341775 0.0455766 0.0247507 -0.0443372 0.0348125 0.00346161 -0.0474691 0.0128274 0.00633537 -0.0124683 -0.0202077 -0.0158065 -0.0151941 -0.0104237 0.029612 0.0177994 0.0451917 0.0271817 0.00805264 0.0420574 0.0451239 -0.0127645 -0.029487 0.0184807 0.0150503 0.0338625 0.0116067 0.0264152 0.031391 0.0182215 0.0154927 0.017567 0.0157965 -0.00775822 0.0212313 0.00260746 0.0437049 0.0217637 -0.0325667 0.00203877 -0.0387061 -0.00477285 0.0342338 -0.00589877 0.0328049 0.0158443 -0.0361009 0.0299951 -0.00497558 0.0199533 0.024051 -0.00785319 -0.0408128 0.0425655 -0.037374 0.0222391 0.0284265 0.0222342 0.000652745 0.011816 -0.00754583 -0.0318561 -0.0186185 -0.0397508 0.00838718 -0.0453888 0.0108582 0.00409057 0.0243764 0.026293 -0.0418722 0.0336718 -0.0264814 0.0403631 -0.0202285 -0.041678 0.00820592 -0.00832788 0.0363187 -0.0447712 -0.0363762 0.0123681 -0.00462285 -0.0291874 0.00693211 0.00600467 0.0410532 -0.0126429 -0.0197627 -0.00629557 0.0471747 0.020693 0.00984983 -0.0194454 0.0289437 -0.0297645 -0.0168327 -0.00819964 0.0223276 -0.0404578 -0.0299081 0.0284569 0.0412155 -0.00838797 0.0208185 -0.0270145 -0.00206438 -0.0189771 0.0126592 -0.0137472 -0.0157467 0.0242845 0.0466225 0.0276319 0.0430987 0.00555304 -0.0143649 0.0361504 0.0409117 0.013874 -0.0181467 0.0400848 -0.0134345 0.0397046 -0.0273621 -0.0324923 -0.0380614 0.00380672 0.00730957 0.0322677 0.0113504 0.025403 0.0127231 0.00456445 -0.0309865 -0.0144599 0.0255515 0.0149506 0.0145646 -0.00979091 -0.0467981 0.0468193 -0.0335079 0.0478259 0.0264498 -0.0384108 0.00537737 -0.0359167 0.0457411 -0.00171248 0.0259588 -0.0204071 -0.0096292 -0.0354773 -0.028704 0.0110102 -0.019968 -0.0187639 -0.0331846 0.0353431 -0.0344978 0.0261674 0.0127445 0.0262268 -0.0172697 
0.0297595 -0.0362346 -0.0397198 -0.00329142 0.0263315 -0.00150916 -0.00208802 0.0251493 0.0129845 -0.00226369 0.0035975 0.0225752 -0.0448879 0.0156823 0.0203148 0.0014012 -0.00636039 0.0479093 0.0397735 0.0061639 -0.0287963 0.0027822 0.0341974 0.000441287 0.0175991 0.0215389 0.013945 -0.00423506 -0.0137181 -0.00782966 0.0264968 -0.0319601 0.00393726 0.0347785 0.01275 -0.0177328 -0.0147322 -0.0373396 -0.0405851 0.0462538 0.00839828 0.011014 0.0208275 0.011512 -0.0213052 -0.00685918 -0.0350884 0.0203359 -0.00695147 -0.0433164 -0.0215017 0.0122538 0.00746736 -0.0353058 -0.0353065 -0.0229351 0.0342346 0.0266401 0.0208314 -0.027485 -0.0291911 -0.000673361 -0.0114436 0.0227477 -0.0138964 -0.0466951 -0.0429867 0.019373 -0.0360332 -0.0355702 0.0176252 0.0203666 0.0234453 -0.00954881 -0.0161229 -0.0458614 0.0315935 -0.00320979 0.0224761 -0.0233595 0.00147538 -0.0470272 0.0368958 -0.0390588 -0.0343315 -0.0464122 -0.0139923 0.0479047 0.0282294 -0.0411624 -0.0275819 0.0470398 0.00616574 0.00897606 0.021786 0.0402709 0.0102825 0.0268009 0.0116423 0.0222508 0.0392322 -0.018734 -0.0053841 0.014676 0.0197187 0.0264945 0.0168162 0.00331073 -0.0247168 -0.00870932 0.0279528 0.0247601 -0.00773496 0.0168471 0.0337028 0.00593508 0.0184364 -0.0282911 0.00583822 -0.00133568 -0.021452 0.0262579 -0.00229738 0.0327153 -0.0127676 -0.0285129 0.0249847 0.0455164 0.0462895 -0.0113746 0.0197657 0.0375202 0.0178929 -0.0336199 0.00419465 -0.0103899 0.0408761 -0.0269907 0.0409224 -0.0318423 0.0123015 0.0208737 0.0409193 -0.043435 -0.0102808 0.0266206 0.0105016 -0.0398459 0.0463311 -0.0316617 0.00682001 -0.0231224 0.0425977 -0.0434789 -0.0384086 -0.0181714 -0.0239903 0.0345776 -0.0206565 -0.0257024 -0.0247985 0.0471107 -0.0361837 0.0410959 -0.0345108 0.0160124 -0.0172955 -0.0416363 0.0370232 -0.0243746 -0.025477 0.00132317 0.0445006 -0.0325592 0.00588969 -0.0137817 0.0420629 -0.0316102 -0.00562601 0.0403924 -0.0152704 -0.0468075 -0.0307315 -0.0206743 -0.0422849 -0.0211386 0.00915587 -0.0182737 -0.0345626 0.0365009 0.00402552 -0.0113596 0.03561 0.0158433 -0.0182652 -0.0469023 -0.0161458 0.0124409 -0.0405371 -0.0271241 
0.0360678 -0.0180126 0.0222006 0.0325669 -0.00257026 -0.0199112 -0.0292163 -0.00850892 -0.00351993 0.0131592 -0.016118 0.0292112 0.0143532 0.00115194 -0.0394646 0.0200698 0.0280148 0.0176928 -0.0462054 0.0414538 0.00619213 0.00582168 -0.0179074 -0.0061994 -0.0263365 0.0118289 -0.00510021 0.0055192 -0.0237317 0.00236426 0.0263966 -0.0356654 0.0323532 0.00059573 0.044903 -0.0182186 0.028686 -0.0323149 0.0212741 -0.0228354 0.0288458 -0.0428455 -0.0416258 -0.00480254 0.00630794 -0.0330888 -0.0327342 -0.0136788 0.0326055 -0.0309381 -0.0202265 -0.00920391 0.0228851 0.00986761 0.0325982 0.0445501 -0.026305 -0.0205035 0.00206778 -0.00203517 0.0298623 -0.0195371 0.0103009 0.014214 0.0290601 0.00720236 0.043997 0.00974466 0.022889 0.0172695 0.0349108 0.00373325 0.0224255 0.0412865 0.0469323 -0.0192681 -0.0398038 -0.0338035 0.0150547 0.0408032 -0.0167401 0.0428297 -0.0164022 -0.0418565 0.00469576 -0.0318056 -0.0453079 0.0263923 -0.00430753 0.00476141 -0.0236444 -0.0224468 0.0332258 0.0346581 0.0397687 0.0142844 -0.00614111 0.0357642 -0.0239724 -0.0312537 0.00503211 -0.0370632 0.0204811 -0.0205439 -0.0437782 0.0194118 0.00818949 -0.0355805 0.0336099 -0.0247574 -0.0427788 -0.0311318 -0.0299292 -0.0111795 -0.0249867 0.0227681 0.00501647 -0.0222931 0.00115884 -0.0472926 0.0304699 0.025516 -0.0217378 0.0156942 0.0121725 -0.0299707 -0.0180229 -0.0419701 -0.042208 0.00600617 -0.0252223 0.0108256 0.0169445 0.0432604 0.0382832 0.0211679 0.0146707 -0.00152883 0.0335889 0.000279043 0.0217153 0.0388116 0.0171488 0.0397877 -0.0203694 0.0401637 0.0145542 0.0326486 -0.0301309 -0.0322885 0.0333575 -0.0476626 0.041229 -0.0363818 0.0160331 0.00540001 -0.018351 0.0460117 0.0114314 -0.0125575 0.00401632 0.0342107 0.0462697 -0.0270407 0.0294696 0.0365514 0.0421287 -0.00386125 -0.012979 0.0277161 0.0444193 -0.0392652 0.0185262 0.0135666 -0.0474791 0.0461583 0.00572875 0.0150767 0.0308053 0.0235993 0.0307897 0.0161613 0.0239383 0.0240172 0.027781 -0.00803018 -0.0185844 -0.0385715 -0.01002 0.0408486 -0.00312738 0.0419978 0.0270577 -0.00485921 -0.0330444 0.00852576 -0.0163094 -0.0389173 -0.043337 0.0187132 
0.0368003 -0.0469192 0.0274496 0.00732496 0.0146489 0.027972 0.00548171 -0.0276238 -0.00495285 -0.0117145 0.043977 -0.0221647 -0.0435547 0.0199138 -0.0461491 0.0322279 -0.0361179 -0.0167319 0.041658 0.00186358 -0.0238849 -0.00947094 -0.00414013 -0.0448287 0.0336714 0.010817 0.0116986 -0.0306395 0.0199013 0.0163631 0.0360752 0.00870008 0.0174454 0.0155232 -0.0319765 -0.0159072 -0.00450626 0.0215067 0.0044705 0.0385424 -0.0382093 0.000446003 -0.0316238 -0.0337624 -0.0276418 -0.0297714 0.0464671 -0.0157582 0.00149826 0.0401235 0.0341069 0.0256149 -0.017349 -0.0180347 0.0287877 -0.0316791 0.0407838 -0.00751518 -0.0143171 0.0126835 -0.0391536 -0.0262435 -0.0266179 0.0262934 0.0372813 -0.0105929 -0.0376154 -0.0152265 -0.0370877 0.0148567 -0.0246856 -0.0272954 -0.0326989 -0.00830784 -0.0130562 -0.0123391 0.00992234 -0.0145907 0.0199043 -0.0365809 -0.0224688 0.00600969 0.0370355 0.00818378 0.0359765 0.0178217 0.0245062 0.0287588 -0.037695 -0.0378125 -0.00655921 -0.0288471 -0.0160544 0.0148244 0.0454478 -0.0267746 -0.04377 -0.0401691 0.00600044 -0.0328561 0.0226891 0.0293164 -0.01215 0.0379918 -0.026993 0.0227953 -0.0223488 0.0309309 -0.0397969 0.045557 0.0423515 -0.0142641 0.00356513 0.0313855 0.0419212 -0.0084599 0.00120566 0.0184258 -0.0277027 0.0115122 0.0286148 0.0137397 0.0306667 -0.0354411 -0.0194375 0.0281129 -0.0142142 -0.0152059 0.0359454 0.0397878 -6.04838e-05 0.010633 0.0211026 0.0357911 0.000623215 0.0421112 0.0105849 0.0262759 0.0250406 0.0187895 0.0238314 0.0193906 -0.0434762 -0.020605 0.0027745 0.0464465 0.0189366 -0.0440214 0.0168708 0.0392355 0.0154923 -0.00251589 0.00497359 -0.00184254 0.0100445 0.0335377 -0.0217311 0.0438318 -0.0296698 -0.0337873 0.0356181 0.0182713 0.0248472 0.00871917 0.00606083 -0.0225311 0.00282884 -0.0313558 -0.0442567 -0.0201321 0.0354353 0.0275762 0.04726 0.0399606 -0.0410304 0.00203292 0.0384056 0.0259077 0.00601308 0.00727491 0.0171416 -0.0264961 -0.0432425 -0.0258863 0.0196629 0.0148036 -0.0403502 0.0459333 0.0106339 -0.0220184 -0.0358555 -0.00174959 0.0442544 0.0369932 -0.0410319 0.0023137 -0.0335395 0.00979842 0.0189594 -0.0297946 
